SexInsured,Female,VehicleType,PC,Clm_Count,Exp_weights,LNWEIGHT,NCD,AgeCat,AutoAge0,AutoAge1,AutoAge2,AutoAge,VAgeCat,VAgecat1
F,1,A,1,0,0.167008898,-1.789708186,50,4,1,0,0,1,0,2
M,0,A,1,0,0.167008898,-1.789708186,50,3,1,0,0,1,0,2
M,0,A,1,0,0.030116359,-3.502686778,10,3,1,0,0,1,0,2
M,0,A,1,0,0.147843943,-1.911598004,40,3,1,0,0,1,0,2
F,1,A,1,0,0.183436003,-1.695889431,20,4,1,0,0,1,0,2
M,0,A,1,0,0.670773443,-0.39932384,30,5,1,0,0,1,0,2
M,0,A,1,0,0.594113621,-0.520684697,50,3,1,0,0,1,0,2
M,0,A,1,0,0.150581793,-1.893248865,50,5,1,0,0,1,0,2
M,0,A,1,0,0.167008898,-1.789708186,50,4,1,0,0,1,0,2
F,1,A,1,0,0.334017796,-1.096561006,20,3,1,0,0,1,0,2
M,0,A,1,1,0.837782341,-0.176996949,50,3,1,0,0,1,0,2
M,0,A,1,0,0.670773443,-0.39932384,40,3,1,0,0,1,0,2
M,0,A,1,0,0.125941136,-2.071940654,0,4,1,0,0,1,0,2
M,0,A,1,0,0.334017796,-1.096561006,30,6,1,0,0,1,0,2
M,0,A,1,0,0.481861739,-0.730098056,0,3,1,0,0,1,0,2
M,0,A,1,1,0.651608487,-0.428311377,10,4,1,0,0,1,0,2
M,0,A,1,0,0.161533196,-1.823044607,50,4,1,0,0,1,0,2
F,1,A,1,0,0.167008898,-1.789708186,0,3,1,0,0,1,0,2
M,0,A,1,0,0.670773443,-0.39932384,0,3,1,0,0,1,0,2
M,0,A,1,0,0.084873374,-2.466594846,0,3,1,0,0,1,0,2
M,0,A,1,0,0.167008898,-1.789708186,0,6,1,0,0,1,0,2
F,1,A,1,0,0.008213552,-4.801969762,0,3,1,0,0,1,0,2
M,0,A,1,0,0.167008898,-1.789708186,50,4,1,0,0,1,0,2
M,0,A,1,0,0.112251882,-2.187009984,40,3,1,0,0,1,0,2
M,0,A,1,0,0.577686516,-0.548723917,50,3,1,0,0,1,0,2
M,0,A,1,0,0.435318275,-0.831677848,10,3,1,0,0,1,0,2
M,0,A,1,0,0.084873374,-2.466594846,50,4,1,0,0,1,0,2
M,0,A,1,0,0.084873374,-2.466594846,50,4,1,0,0,1,0,2
F,1,A,1,0,0.982888433,-0.017259662,0,3,1,0,0,1,0,2
M,0,A,1,0,0.167008898,-1.789708186,50,4,1,0,0,1,0,2
M,0,A,1,0,0.084873374,-2.466594846,50,5,1,0,0,1,0,2
M,0,A,1,0,0.071184121,-2.642485513,40,2,1,0,0,1,0,2
M,0,A,1,0,0.117727584,-2.139381935,0,2,1,0,0,1,0,2
M,0,A,1,0,0.084873374,-2.466594846,40,6,1,0,0,1,0,2
M,0,A,1,0,0.249144422,-1.389722544,20,3,1,0,0,1,0,2
M,0,A,1,0,0.084873374,-2.466594846,40,3,1,0,0,1,0,2
M,0,A,1,0,0.670773443,-0.39932384,50,3,1,0,0,1,0,2
F,1,A,1,0,0.167008898,-1.789708186,50,4,1,0,0,1,0,2
M,0,A,1,0,0.008213552,-4.801969762,30,4,1,0,0,1,0,2
F,1,A,1,0,0.177960301,-1.726194781,0,3,1,0,0,1,0,2
F,1,A,1,0,0.084873374,-2.466594846,50,4,1,0,0,1,0,2
M,0,A,1,0,0.681724846,-0.383129154,30,3,1,0,0,1,0,2
F,1,A,1,0,0.071184121,-2.642485513,50,5,1,0,0,1,0,2
F,1,A,1,0,0.084873374,-2.466594846,20,3,1,0,0,1,0,2
M,0,A,1,0,0.084873374,-2.466594846,50,5,1,0,0,1,0,2
F,1,A,1,0,0.334017796,-1.096561006,50,4,1,0,0,1,0,2
M,0,A,1,0,0.057494867,-2.856059613,50,5,1,0,0,1,0,2
M,0,A,1,0,0.084873374,-2.466594846,0,5,1,0,0,1,0,2
F,1,A,1,0,0.084873374,-2.466594846,50,6,1,0,0,1,0,2
M,0,A,1,0,0.084873374,-2.466594846,30,3,1,0,0,1,0,2
M,0,A,1,0,0.084873374,-2.466594846,50,6,1,0,0,1,0,2
M,0,A,1,0,0.334017796,-1.096561006,50,4,1,0,0,1,0,2
M,0,A,1,0,0.084873374,-2.466594846,50,7,1,0,0,1,0,2
F,1,A,1,0,0.48733744,-0.7187985,0,2,1,0,0,1,0,2
F,1,A,1,0,0.084873374,-2.466594846,50,3,1,0,0,1,0,2
M,0,A,1,0,0.503764545,-0.685646293,0,4,1,0,0,1,0,2
M,0,A,1,0,0.876112252,-0.132261055,0,3,1,0,0,1,0,2
M,0,A,1,0,0.334017796,-1.096561006,50,5,1,0,0,1,0,2
M,0,A,1,0,0.084873374,-2.466594846,50,5,1,0,0,1,0,2
M,0,A,1,0,0.336755647,-1.088397695,50,4,1,0,0,1,0,2
M,0,A,1,0,0.038329911,-3.261524721,50,4,1,0,0,1,0,2
F,1,A,1,0,0.752908967,-0.283810953,50,3,1,0,0,1,0,2
M,0,A,1,0,0.03559206,-3.335632693,50,4,1,0,0,1,0,2
M,0,A,1,0,0.084873374,-2.466594846,40,6,1,0,0,1,0,2
M,0,A,1,0,0.334017796,-1.096561006,50,5,1,0,0,1,0,2
M,0,A,1,0,0.284736482,-1.256191151,40,4,1,0,0,1,0,2
M,0,A,1,0,0.339493498,-1.080300485,10,3,1,0,0,1,0,2
M,0,A,1,0,0.084873374,-2.466594846,0,3,1,0,0,1,0,2
M,0,A,1,0,0.084873374,-2.466594846,50,4,1,0,0,1,0,2
M,0,A,1,0,0.084873374,-2.466594846,50,4,1,0,0,1,0,2
M,0,A,1,0,0.084873374,-2.466594846,40,4,1,0,0,1,0,2
M,0,A,1,0,0.229979466,-1.469765252,10,3,1,0,0,1,0,2
M,0,A,1,0,0.377823409,-0.973328365,0,4,1,0,0,1,0,2
F,1,A,1,0,0.010951403,-4.51428769,30,4,1,0,0,1,0,2
F,1,A,1,0,0.084873374,-2.466594846,40,3,1,0,0,1,0,2
M,0,A,1,0,0.999315537,-0.000684697,20,3,1,0,0,1,0,2
M,0,A,1,0,0.580424367,-0.543995776,50,4,1,0,0,1,0,2
F,1,A,1,0,0.468172485,-0.758918494,10,3,1,0,0,1,0,2
M,0,A,1,0,0.503764545,-0.685646293,50,4,1,0,0,1,0,2
M,0,A,1,1,0.999315537,-0.000684697,0,4,1,0,0,1,0,2
M,0,A,1,0,0.090349076,-2.404074489,0,4,1,0,0,1,0,2
F,1,A,1,0,0.999315537,-0.000684697,50,6,1,0,0,1,0,2
M,0,A,1,0,0.999315537,-0.000684697,50,3,1,0,0,1,0,2
M,0,A,1,0,0.999315537,-0.000684697,40,3,1,0,0,1,0,2
M,0,A,1,0,0.388774812,-0.944754993,0,4,1,0,0,1,0,2
M,0,A,1,0,0.59137577,-0.525303643,0,3,1,0,0,1,0,2
M,0,A,1,0,0.492813142,-0.7076252,10,3,1,0,0,1,0,2
M,0,A,1,0,0.224503765,-1.493862803,10,3,1,0,0,1,0,2
F,1,A,1,0,0.539356605,-0.617378322,50,5,1,0,0,1,0,2
M,0,A,1,0,0.999315537,-0.000684697,20,2,1,0,0,1,0,2
M,0,A,1,0,0.999315537,-0.000684697,30,7,1,0,0,1,0,2
M,0,A,1,0,0.999315537,-0.000684697,50,4,1,0,0,1,0,2
M,0,A,1,0,0.48733744,-0.7187985,0,3,1,0,0,1,0,2
M,0,A,1,0,0.991101985,-0.008937839,10,3,1,0,0,1,0,2
M,0,A,1,0,0.13963039,-1.968756418,0,3,1,0,0,1,0,2
M,0,A,1,0,0.999315537,-0.000684697,30,4,1,0,0,1,0,2
M,0,A,1,2,0.914442163,-0.089441058,30,4,1,0,0,1,0,2
F,1,A,1,0,0.005475702,-5.20743487,0,5,1,0,0,1,0,2
M,0,A,1,0,0.030116359,-3.502686778,30,4,1,0,0,1,0,2
M,0,A,1,0,0.668035592,-0.403413825,0,4,1,0,0,1,0,2
M,0,A,1,0,0.999315537,-0.000684697,30,3,1,0,0,1,0,2
M,0,A,1,0,0.980150582,-0.020049064,50,6,1,0,0,1,0,2
M,0,A,1,0,0.985626283,-0.014478019,50,5,1,0,0,1,0,2
M,0,A,1,0,0.999315537,-0.000684697,50,4,1,0,0,1,0,2
U,0,W,0,0,0.999315537,-0.000684697,30,0,0,0,0,0,3,3
M,0,A,1,0,0.309377139,-1.173194232,0,3,1,0,0,1,0,2
M,0,A,1,0,0.97467488,-0.02565132,0,5,1,0,0,1,0,2
M,0,A,1,0,0.618754278,-0.480047051,50,6,1,0,0,1,0,2
M,0,A,1,0,0.977412731,-0.022846269,50,6,1,0,0,1,0,2
M,0,A,1,0,0.999315537,-0.000684697,20,3,1,0,0,1,0,2
M,0,A,1,0,0.980150582,-0.020049064,0,4,1,0,0,1,0,2
M,0,A,1,0,0.569472964,-0.563043971,0,2,1,0,0,1,0,2
F,1,A,1,1,0.851471595,-0.160789138,30,3,1,0,0,1,0,2
F,1,A,1,0,0.355920602,-1.0330476,0,4,1,0,0,1,0,2
M,0,A,1,0,0.547570157,-0.602264684,20,4,1,0,0,1,0,2
M,0,A,1,0,0.670773443,-0.39932384,30,4,1,0,0,1,0,2
M,0,A,1,0,0.999315537,-0.000684697,30,3,1,0,0,1,0,2
M,0,A,1,0,0.503764545,-0.685646293,0,3,1,0,0,1,0,2
M,0,A,1,0,0.999315537,-0.000684697,30,4,1,0,0,1,0,2
M,0,A,1,0,0.62696783,-0.466860047,0,2,1,0,0,1,0,2
M,0,A,1,0,0.544832307,-0.607277226,30,5,1,0,0,1,0,2
F,1,A,1,0,0.219028063,-1.518555416,30,3,1,0,0,1,0,2
M,0,A,1,1,0.755646817,-0.280181185,50,4,1,0,0,1,0,2
M,0,A,1,0,0.511978097,-0.669473434,30,4,1,0,0,1,0,2
M,0,A,1,0,0.079397673,-2.533286221,20,3,1,0,0,1,0,2
F,1,A,1,0,0.999315537,-0.000684697,40,3,1,0,0,1,0,2
M,0,A,1,0,0.999315537,-0.000684697,50,3,1,0,0,1,0,2
M,0,A,1,0,0.958247776,-0.042648896,20,4,1,0,0,1,0,2
M,0,A,1,0,0.084873374,-2.466594846,20,3,1,0,0,1,0,2
M,0,A,1,0,0.27652293,-1.285461534,10,3,1,0,0,1,0,2
M,0,A,1,1,0.999315537,-0.000684697,50,4,1,0,0,1,0,2
M,0,A,1,0,0.941820671,-0.059940393,50,4,1,0,0,1,0,2
M,0,A,1,0,0.027378508,-3.597996958,0,3,1,0,0,1,0,2
M,0,A,1,1,0.90349076,-0.101489396,30,4,1,0,0,1,0,2
M,0,A,1,0,0.076659822,-2.56837754,50,4,1,0,0,1,0,2
M,0,A,1,0,0.999315537,-0.000684697,50,3,1,0,0,1,0,2
M,0,A,1,0,0.366872006,-1.002742251,20,2,1,0,0,1,0,2
M,0,A,1,0,0.950034223,-0.051257271,50,4,1,0,0,1,0,2
M,0,A,1,0,0.999315537,-0.000684697,50,4,1,0,0,1,0,2
M,0,A,1,0,0.944558522,-0.057037634,50,4,1,0,0,1,0,2
M,0,A,1,0,0.887063655,-0.119838535,50,5,1,0,0,1,0,2
M,0,A,1,0,0.999315537,-0.000684697,50,3,1,0,0,1,0,2
M,0,A,1,0,0.999315537,-0.000684697,0,4,1,0,0,1,0,2
M,0,A,1,0,0.914442163,-0.089441058,50,6,1,0,0,1,0,2
M,0,A,1,0,0.443531828,-0.812985715,0,3,1,0,0,1,0,2
M,0,A,1,0,0.950034223,-0.051257271,50,4,1,0,0,1,0,2
M,0,A,1,0,0.084873374,-2.466594846,50,6,1,0,0,1,0,2
M,0,A,1,0,0.898015058,-0.107568442,50,4,1,0,0,1,0,2
M,0,A,1,0,0.914442163,-0.089441058,0,4,1,0,0,1,0,2
F,1,A,1,1,0.958247776,-0.042648896,0,3,1,0,0,1,0,2
F,1,A,1,0,0.999315537,-0.000684697,30,6,1,0,0,1,0,2
M,0,A,1,0,0.999315537,-0.000684697,20,4,1,0,0,1,0,2
M,0,A,1,0,0.914442163,-0.089441058,20,4,1,0,0,1,0,2
F,1,A,1,0,0.837782341,-0.176996949,30,5,1,0,0,1,0,2
M,0,A,1,0,0.914442163,-0.089441058,30,3,1,0,0,1,0,2
M,0,A,1,0,0.895277207,-0.11062188,50,4,1,0,0,1,0,2
M,0,A,1,0,0.914442163,-0.089441058,0,6,1,0,0,1,0,2
M,0,A,1,0,0.287474333,-1.2466217,0,3,1,0,0,1,0,2
F,1,A,1,0,0.755646817,-0.280181185,10,3,1,0,0,1,0,2
M,0,A,1,0,0.48733744,-0.7187985,0,4,1,0,0,1,0,2
M,0,A,1,0,0.914442163,-0.089441058,50,4,1,0,0,1,0,2
F,1,A,1,1,0.394250513,-0.930768751,20,3,1,0,0,1,0,2
M,0,A,1,0,0.503764545,-0.685646293,0,6,1,0,0,1,0,2
M,0,A,1,0,0.914442163,-0.089441058,50,4,1,0,0,1,0,2
M,0,A,1,0,0.917180014,-0.086451519,10,6,1,0,0,1,0,2
M,0,A,1,0,0.574948665,-0.55347452,0,3,1,0,0,1,0,2
F,1,A,1,0,0.219028063,-1.518555416,30,4,1,0,0,1,0,2
M,0,A,1,0,0.733744011,-0.30959507,40,3,1,0,0,1,0,2
F,1,A,1,0,0.202600958,-1.596516957,0,3,1,0,0,1,0,2
M,0,A,1,0,0.41889117,-0.870144129,40,4,1,0,0,1,0,2
F,1,A,1,0,0.914442163,-0.089441058,30,3,1,0,0,1,0,2
M,0,A,1,0,0.27926078,-1.275609237,50,4,1,0,0,1,0,2
M,0,A,1,0,0.914442163,-0.089441058,0,3,1,0,0,1,0,2
F,1,A,1,0,0.865160849,-0.144839837,30,4,1,0,0,1,0,2
M,0,A,1,0,0.914442163,-0.089441058,30,4,1,0,0,1,0,2
M,0,A,1,1,0.41889117,-0.870144129,0,3,1,0,0,1,0,2
M,0,A,1,0,0.8678987,-0.141680277,0,3,1,0,0,1,0,2
F,1,A,1,1,0.41889117,-0.870144129,20,3,1,0,0,1,0,2
M,0,A,1,0,0.41889117,-0.870144129,10,2,1,0,0,1,0,2
M,0,A,1,0,0.470910335,-0.753087574,50,4,1,0,0,1,0,2
M,0,A,1,0,0.191649555,-1.652086809,30,4,1,0,0,1,0,2
M,0,A,1,0,0.503764545,-0.685646293,50,4,1,0,0,1,0,2
M,0,A,1,0,0.97467488,-0.02565132,10,3,1,0,0,1,0,2
M,0,A,1,0,0.41889117,-0.870144129,20,5,1,0,0,1,0,2
M,0,A,1,0,0.865160849,-0.144839837,50,4,1,0,0,1,0,2
F,1,A,1,0,0.876112252,-0.132261055,30,5,1,0,0,1,0,2
F,1,A,1,1,0.862422998,-0.148009412,30,3,1,0,0,1,0,2
M,0,A,1,0,0.914442163,-0.089441058,30,4,1,0,0,1,0,2
M,0,A,1,0,0.375085558,-0.980601125,50,4,1,0,0,1,0,2
M,0,A,1,0,0.914442163,-0.089441058,50,4,1,0,0,1,0,2
M,0,A,1,0,0.914442163,-0.089441058,30,4,1,0,0,1,0,2
M,0,A,1,0,0.993839836,-0.006179216,30,4,1,0,0,1,0,2
F,1,A,1,0,0.336755647,-1.088397695,0,4,1,0,0,1,0,2
M,0,A,1,0,0.303901437,-1.191051849,30,4,1,0,0,1,0,2
F,1,A,1,0,0.854209446,-0.157578863,30,3,1,0,0,1,0,2
F,1,A,1,0,0.62696783,-0.466860047,0,4,1,0,0,1,0,2
F,1,A,1,0,0.914442163,-0.089441058,50,5,1,0,0,1,0,2
F,1,A,1,0,0.914442163,-0.089441058,20,4,1,0,0,1,0,2
M,0,A,1,0,0.194387406,-1.637902174,0,3,1,0,0,1,0,2
M,0,A,1,0,0.914442163,-0.089441058,10,3,1,0,0,1,0,2
M,0,A,1,1,0.41889117,-0.870144129,20,4,1,0,0,1,0,2
M,0,A,1,0,0.832306639,-0.183554349,50,4,1,0,0,1,0,2
M,0,A,1,0,0.999315537,-0.000684697,30,4,1,0,0,1,0,2
M,0,A,1,0,0.914442163,-0.089441058,50,4,1,0,0,1,0,2
F,1,A,1,0,0.334017796,-1.096561006,10,3,1,0,0,1,0,2
M,0,A,1,0,0.084873374,-2.466594846,10,4,1,0,0,1,0,2
M,0,A,1,0,0.084873374,-2.466594846,50,4,1,0,0,1,0,2
F,1,A,1,0,0.845995893,-0.167240774,50,5,1,0,0,1,0,2
M,0,A,1,0,0.837782341,-0.176996949,50,5,1,0,0,1,0,2
M,0,A,1,0,0.205338809,-1.583093937,10,4,1,0,0,1,0,2
M,0,A,1,0,0.511978097,-0.669473434,0,3,1,0,0,1,0,2
M,0,A,1,0,0.084873374,-2.466594846,50,5,1,0,0,1,0,2
M,0,A,1,0,0.334017796,-1.096561006,40,3,1,0,0,1,0,2
M,0,A,1,0,0.462696783,-0.770683336,10,3,1,0,0,1,0,2
M,0,A,1,0,0.473648186,-0.747290456,30,3,1,0,0,1,0,2
M,0,A,1,1,0.837782341,-0.176996949,30,6,1,0,0,1,0,2
F,1,A,1,0,0.837782341,-0.176996949,50,4,1,0,0,1,0,2
M,0,A,1,0,0.334017796,-1.096561006,50,5,1,0,0,1,0,2
M,0,A,1,0,0.996577687,-0.003428183,10,5,1,0,0,1,0,2
F,1,A,1,0,0.265571526,-1.325871072,10,3,1,0,0,1,0,2
M,0,A,1,1,0.837782341,-0.176996949,40,3,1,0,0,1,0,2
M,0,A,1,0,0.815879535,-0.203488564,50,4,1,0,0,1,0,2
M,0,A,1,0,0.421629021,-0.863629448,50,3,1,0,0,1,0,2
M,0,A,1,0,0.317590691,-1.14699186,30,4,1,0,0,1,0,2
M,0,A,1,0,0.991101985,-0.008937839,0,4,1,0,0,1,0,2
M,0,A,1,1,0.837782341,-0.176996949,50,6,1,0,0,1,0,2
M,0,A,1,0,0.804928131,-0.217002283,10,3,1,0,0,1,0,2
M,0,A,1,0,0.837782341,-0.176996949,30,3,1,0,0,1,0,2
M,0,A,1,0,0.145106092,-1.930290137,0,4,1,0,0,1,0,2
F,1,A,1,0,0.284736482,-1.256191151,30,3,1,0,0,1,0,2
M,0,A,1,1,0.796714579,-0.227258783,30,5,1,0,0,1,0,2
M,0,A,1,1,0.369609856,-0.995307272,10,3,1,0,0,1,0,2
F,1,A,1,0,0.569472964,-0.563043971,40,4,1,0,0,1,0,2
M,0,A,1,0,0.837782341,-0.176996949,50,4,1,0,0,1,0,2
M,0,A,1,0,0.837782341,-0.176996949,20,3,1,0,0,1,0,2
M,0,A,1,1,0.692676249,-0.367192562,50,4,1,0,0,1,0,2
M,0,A,1,0,0.161533196,-1.823044607,0,3,1,0,0,1,0,2
M,0,A,1,0,0.785763176,-0.241099835,50,4,1,0,0,1,0,2
M,0,A,1,0,0.755646817,-0.280181185,10,3,1,0,0,1,0,2
F,1,A,1,0,0.837782341,-0.176996949,50,6,1,0,0,1,0,2
M,0,A,1,1,0.334017796,-1.096561006,10,2,1,0,0,1,0,2
M,0,A,1,0,0.481861739,-0.730098056,0,3,1,0,0,1,0,2
M,0,A,1,1,0.837782341,-0.176996949,50,6,1,0,0,1,0,2
M,0,A,1,0,0.752908967,-0.283810953,40,5,1,0,0,1,0,2
M,0,A,1,0,0.334017796,-1.096561006,10,5,1,0,0,1,0,2
M,0,A,1,0,0.837782341,-0.176996949,50,4,1,0,0,1,0,2
M,0,A,1,0,0.205338809,-1.583093937,20,3,1,0,0,1,0,2
M,0,A,1,0,0.750171116,-0.287453944,50,5,1,0,0,1,0,2
M,0,A,1,0,0.336755647,-1.088397695,30,3,1,0,0,1,0,2
F,1,A,1,0,0.750171116,-0.287453944,0,3,1,0,0,1,0,2
M,0,A,1,0,0.303901437,-1.191051849,10,3,1,0,0,1,0,2
F,1,A,1,0,0.62696783,-0.466860047,10,5,1,0,0,1,0,2
M,0,A,1,0,0.750171116,-0.287453944,20,3,1,0,0,1,0,2
M,0,A,1,0,0.607802875,-0.497904669,0,3,1,0,0,1,0,2
M,0,A,1,0,0.752908967,-0.283810953,50,3,1,0,0,1,0,2
F,1,A,1,1,0.747433265,-0.291110255,50,4,1,0,0,1,0,2
M,0,A,1,0,0.752908967,-0.283810953,50,3,1,0,0,1,0,2
F,1,A,1,1,0.698151951,-0.359318505,10,3,1,0,0,1,0,2
M,0,A,1,1,0.224503765,-1.493862803,20,6,1,0,0,1,0,2
M,0,A,1,0,0.750171116,-0.287453944,40,3,1,0,0,1,0,2
M,0,A,1,0,0.678986995,-0.387153304,30,4,1,0,0,1,0,2
F,1,A,1,0,0.752908967,-0.283810953,30,2,1,0,0,1,0,2
M,0,A,1,1,0.837782341,-0.176996949,50,3,1,0,0,1,0,2
M,0,A,1,0,0.544832307,-0.607277226,0,3,1,0,0,1,0,2
M,0,A,1,0,0.752908967,-0.283810953,40,3,1,0,0,1,0,2
F,1,A,1,0,0.73100616,-0.313333392,30,6,1,0,0,1,0,2
M,0,A,1,0,0.854209446,-0.157578863,0,3,1,0,0,1,0,2
F,1,A,1,0,0.73100616,-0.313333392,50,3,1,0,0,1,0,2
M,0,A,1,0,0.65982204,-0.415785117,20,4,1,0,0,1,0,2
M,0,A,1,0,0.20807666,-1.56984871,20,3,1,0,0,1,0,2
M,0,A,1,0,0.752908967,-0.283810953,30,4,1,0,0,1,0,2
M,0,A,1,0,0.251882272,-1.378793474,50,4,1,0,0,1,0,2
M,0,A,1,0,0.752908967,-0.283810953,30,5,1,0,0,1,0,2
M,0,A,1,1,0.755646817,-0.280181185,0,3,1,0,0,1,0,2
M,0,A,1,0,0.711841205,-0.33990042,30,4,1,0,0,1,0,2
M,0,A,1,0,0.251882272,-1.378793474,50,4,1,0,0,1,0,2
M,0,A,1,0,0.752908967,-0.283810953,30,3,1,0,0,1,0,2
M,0,A,1,1,0.752908967,-0.283810953,50,7,1,0,0,1,0,2
M,0,A,1,1,0.837782341,-0.176996949,50,4,1,0,0,1,0,2
F,1,A,1,0,0.752908967,-0.283810953,50,5,1,0,0,1,0,2
M,0,A,1,0,0.813141684,-0.206849912,30,2,1,0,0,1,0,2
M,0,A,1,1,0.752908967,-0.283810953,50,7,1,0,0,1,0,2
M,0,A,1,0,0.752908967,-0.283810953,50,5,1,0,0,1,0,2
M,0,A,1,0,0.752908967,-0.283810953,0,4,1,0,0,1,0,2
M,0,A,1,0,0.752908967,-0.283810953,0,6,1,0,0,1,0,2
M,0,A,1,1,0.167008898,-1.789708186,10,3,1,0,0,1,0,2
M,0,A,1,0,0.700889802,-0.355404606,50,4,1,0,0,1,0,2
M,0,A,1,0,0.090349076,-2.404074489,0,4,1,0,0,1,0,2
M,0,A,1,0,0.837782341,-0.176996949,30,3,1,0,0,1,0,2
M,0,A,1,0,0.692676249,-0.367192562,50,3,1,0,0,1,0,2
M,0,A,1,0,0.692676249,-0.367192562,50,3,1,0,0,1,0,2
M,0,A,1,0,0.251882272,-1.378793474,50,4,1,0,0,1,0,2
M,0,A,1,1,0.648870637,-0.432521909,20,3,1,0,0,1,0,2
M,0,A,1,0,0.692676249,-0.367192562,50,5,1,0,0,1,0,2
M,0,A,1,0,0.678986995,-0.387153304,0,3,1,0,0,1,0,2
M,0,A,1,0,0.876112252,-0.132261055,40,4,1,0,0,1,0,2
M,0,A,1,0,0.224503765,-1.493862803,30,3,1,0,0,1,0,2
M,0,A,1,0,0.235455168,-1.446234754,0,3,1,0,0,1,0,2
F,1,A,1,0,0.689938398,-0.371152963,0,3,1,0,0,1,0,2
M,0,A,1,0,0.722792608,-0.324632947,40,3,1,0,0,1,0,2
M,0,A,1,0,0.752908967,-0.283810953,50,4,1,0,0,1,0,2
M,0,A,1,0,0.752908967,-0.283810953,10,6,1,0,0,1,0,2
M,0,A,1,0,0.687200548,-0.375129111,50,4,1,0,0,1,0,2
M,0,A,1,0,0.563997262,-0.572705882,50,3,1,0,0,1,0,2
M,0,A,1,0,0.098562628,-2.317063112,0,4,1,0,0,1,0,2
M,0,A,1,0,0.101300479,-2.289664138,10,3,1,0,0,1,0,2
M,0,A,1,0,0.752908967,-0.283810953,50,4,1,0,0,1,0,2
M,0,A,1,0,0.087611225,-2.434846148,0,3,1,0,0,1,0,2
M,0,A,1,0,0.709103354,-0.343753989,50,6,1,0,0,1,0,2
M,0,A,1,0,0.840520192,-0.173734303,0,3,1,0,0,1,0,2
F,1,A,1,1,0.752908967,-0.283810953,20,4,1,0,0,1,0,2
M,0,A,1,0,0.539356605,-0.617378322,0,5,1,0,0,1,0,2
F,1,A,1,0,0.539356605,-0.617378322,10,4,1,0,0,1,0,2
M,0,A,1,0,0.700889802,-0.355404606,50,4,1,0,0,1,0,2
M,0,A,1,0,0.815879535,-0.203488564,0,6,1,0,0,1,0,2
F,1,A,1,0,0.670773443,-0.39932384,50,4,1,0,0,1,0,2
M,0,A,1,0,0.284736482,-1.256191151,0,3,1,0,0,1,0,2
M,0,A,1,0,0.670773443,-0.39932384,50,4,1,0,0,1,0,2
F,1,A,1,0,0.251882272,-1.378793474,10,2,1,0,0,1,0,2
F,1,A,1,0,0.670773443,-0.39932384,50,4,1,0,0,1,0,2
F,1,A,1,0,0.334017796,-1.096561006,50,5,1,0,0,1,0,2
M,0,A,1,0,0.585900068,-0.534606036,10,3,1,0,0,1,0,2
M,0,A,1,0,0.334017796,-1.096561006,0,4,1,0,0,1,0,2
M,0,A,1,0,0.281998631,-1.265853062,0,4,1,0,0,1,0,2
F,1,A,1,1,0.670773443,-0.39932384,40,3,1,0,0,1,0,2
M,0,A,1,0,0.837782341,-0.176996949,40,3,1,0,0,1,0,2
M,0,A,1,0,0.646132786,-0.436750246,50,3,1,0,0,1,0,2
F,1,A,1,0,0.167008898,-1.789708186,50,4,1,0,0,1,0,2
M,0,A,1,0,0.164271047,-1.806237488,50,4,1,0,0,1,0,2
F,1,A,1,0,0.83504449,-0.180270274,30,4,1,0,0,1,0,2
M,0,A,1,0,0.829568789,-0.186849245,30,3,1,0,0,1,0,2
M,0,A,1,0,0.334017796,-1.096561006,50,4,1,0,0,1,0,2
F,1,A,1,0,0.167008898,-1.789708186,50,4,0,0,1,1,2,2
M,0,A,1,0,0.837782341,-0.176996949,50,6,1,0,0,1,0,2
M,0,A,1,0,0.632443532,-0.45816434,50,4,1,0,0,1,0,2
M,0,A,1,0,0.120465435,-2.116392417,50,3,1,0,0,1,0,2
M,0,A,1,0,0.585900068,-0.534606036,40,4,1,0,0,1,0,2
F,1,A,1,0,0.585900068,-0.534606036,50,4,1,0,0,1,0,2
F,1,A,1,0,0.837782341,-0.176996949,0,3,1,0,0,1,0,2
M,0,A,1,0,0.544832307,-0.607277226,50,3,1,0,0,1,0,2
M,0,A,1,0,0.996577687,-0.003428183,20,4,1,0,0,1,0,2
M,0,A,1,0,0.251882272,-1.378793474,0,4,1,0,0,1,0,2
F,1,A,1,0,0.780287474,-0.24809287,0,3,1,0,0,1,0,2
M,0,A,1,0,0.06844627,-2.681706226,10,3,1,0,0,1,0,2
F,1,A,1,0,0.577686516,-0.548723917,50,3,1,0,0,1,0,2
F,1,A,1,0,0.407939767,-0.896635745,30,3,1,0,0,1,0,2
M,0,A,1,0,0.561259411,-0.577572071,50,4,1,0,0,1,0,2
M,0,A,1,0,0.432580424,-0.837987018,40,3,1,0,0,1,0,2
F,1,A,1,0,0.52019165,-0.653557978,20,4,1,0,0,1,0,2
M,0,A,1,0,0.506502396,-0.680226226,40,3,1,0,0,1,0,2
F,1,A,1,0,0.837782341,-0.176996949,0,2,1,0,0,1,0,2
M,0,A,1,0,0.539356605,-0.617378322,50,4,1,0,0,1,0,2
M,0,A,1,0,0.084873374,-2.466594846,20,4,1,0,0,1,0,2
M,0,A,1,0,0.503764545,-0.685646293,10,3,1,0,0,1,0,2
M,0,A,1,1,0.462696783,-0.770683336,30,5,1,0,0,1,0,2
M,0,A,1,0,0.503764545,-0.685646293,30,4,1,0,0,1,0,2
